Process 2
Received total number of points (1000000)
Local number of points: 125000
(-1001650, 1339515)
(-1001642, 1494079)
(-1001640, 1616405)
(-1001637, -116023)
(-1001628, -626018)
(-1001623, -60575)
(-1001616, 1350578)
(-1001609, -981426)
(-1001605, 1365661)
(-1001602, 1692967)
(-1001592, -728189)
(-1001576, -202879)
(-1001576, 1734474)
(-1001571, 1929505)
(-1001565, 104211)
(-1001561, -1629774)
(-1001557, -1461358)
(-1001553, -579407)
(-1001546, -404318)
(-1001543, -1991183)
(-1001535, -573938)
(-1001533, -1950688)
(-1001522, -650268)
(-1001518, 1901439)
(-1001513, 410622)
(-1001505, 1505090)
(-1001498, 1147594)
(-1001496, -9004)
(-1001478, 1565694)
(-1001459, 1829543)
(-1001459, 1594300)
(-1001458, 620516)
(-1001438, -499408)
(-1001436, 477525)
(-1001433, -838396)
(-1001427, -1666795)
(-1001425, -1651984)
(-1001409, 1112229)
(-1001398, 1028077)
(-1001396, 568720)
(-1001390, 138341)
(-1001388, 1486374)
(-1001386, -1864002)
(-1001386, -1371232)
(-1001384, 802811)
(-1001382, 864515)
(-1001376, -1965842)
(-1001367, -1295142)
(-1001367, 367733)
(-1001360, 544440)
(-1001358, -766160)
(-1001355, -1760238)
(-1001354, 1277784)
(-1001350, 473596)
(-1001349, -516744)
(-1001349, 1648617)
(-1001347, 1064418)
(-1001338, -281509)
(-1001338, -982975)
(-1001337, 517888)
(-1001332, -1991402)
(-1001325, -1954095)
(-1001324, -237997)
(-1001314, -1272244)
(-1001310, -1368555)
(-1001298, 1788771)
(-1001294, 715307)
(-1001289, 1215024)
(-1001282, 1978301)
(-1001279, 296205)
(-1001278, 1736856)
(-1001278, -1335425)
(-1001273, -104566)
(-1001257, 1848731)
(-1001256, -1185859)
(-1001242, 1468908)
(-1001242, 1521156)
(-1001237, -874238)
(-1001228, 626653)
(-1001222, 1596017)
(-1001222, 1805085)
(-1001218, -1665925)
(-1001212, -1092202)
(-1001204, 1434808)
(-1001203, -1025576)
(-1001203, -949370)
(-1001190, 246450)
(-1001189, 533765)
(-1001188, 1991109)
(-1001185, 506964)
(-1001175, 984563)
(-1001169, -230324)
(-1001167, 469694)
(-1001166, -1461970)
(-1001157, -877315)
(-1001155, -276412)
(-1001134, 1695581)
(-1001125, -1045565)
(-1001124, 226813)
(-1001117, 397161)
(-1001115, -150088)
(-1001109, 1941000)
(-1001108, -1250743)
(-1001105, -14044)
(-1001103, 1650618)
(-1001095, -789151)
(-1001088, 1529523)
(-1001075, -975131)
(-1001073, -1466258)
(-1001066, -1014795)
(-1001063, 1041002)
(-1001062, 557532)
(-1001054, -1776007)
(-1001041, -1051091)
(-1001041, 746222)
(-1001036, -1867578)
(-1001034, -1554814)
(-1001029, -1129628)
(-1001029, 1904358)
(-1001024, 914594)
(-1001024, -920007)
(-1001024, -279419)
(-1001023, -307424)
(-1001020, -364708)
(-1001020, 1027867)
(-1001016, -1629486)
(-1001015, 1801130)
(-1001015, -1352016)
(-1001015, 1734506)
(-1001009, -673675)
(-1001006, -1658789)
(-1000998, -237809)
(-1000996, -1643015)
(-1000987, 71101)
(-1000984, 635322)
(-1000979, 1296734)
(-1000973, -1254026)
(-1000972, 101732)
(-1000972, -1019453)
(-1000970, 1833675)
(-1000964, 640090)
(-1000963, -1966917)
(-1000960, -32207)
(-1000959, 232139)
(-1000956, -1075682)
(-1000950, 383013)
(-1000948, -328153)
(-1000944, 840812)
(-1000935, 868016)
(-1000933, 642463)
(-1000928, 1606681)
(-1000925, 1065795)
(-1000922, -1926899)
(-1000920, 679782)
(-1000909, 160344)
(-1000909, 1581444)
(-1000899, -1194816)
(-1000899, -1342349)
(-1000887, 980594)
(-1000886, 1665001)
(-1000885, 1249171)
(-1000884, -1299658)
(-1000882, 1250040)
(-1000862, -17270)
(-1000859, 1725621)
(-1000859, -1571598)
(-1000855, -837856)
(-1000854, 152614)
(-1000851, -1467368)
(-1000850, 267624)
(-1000846, 1210528)
(-1000841, -1836851)
(-1000838, -1452753)
(-1000835, -1205249)
(-1000825, -92517)
(-1000822, 792423)
(-1000821, 1625714)
(-1000821, 422226)
(-1000817, 795959)
(-1000813, 867703)
(-1000813, -98418)
(-1000813, 1794587)
(-1000811, -766605)
(-1000810, 1347128)
(-1000803, -1800505)
(-1000801, 1760587)
(-1000794, 599737)
(-1000792, 283820)
(-1000791, 1002674)
(-1000788, -1668886)
(-1000785, 140530)
(-1000778, 72447)
(-1000776, 1751095)
(-1000769, 566175)
(-1000766, -1987806)
(-1000754, 1353590)
(-1000753, -556016)
(-1000751, 615566)
(-1000749, -1035574)
(-1000746, 669610)
(-1000740, -765936)
(-1000730, -108575)
(-1000730, 569782)
(-1000719, 1755969)
(-1000718, -1002377)
(-1000716, -597789)
(-1000711, -1079132)
(-1000710, -1143939)
(-1000708, -223474)
(-1000701, 1719611)
(-1000701, -827798)
(-1000695, -735589)
(-1000690, 638456)
(-1000690, 180857)
(-1000689, 737094)
(-1000689, 707237)
(-1000686, -1076872)
(-1000685, 531354)
(-1000682, -604783)
(-1000681, -1805831)
(-1000675, -848150)
(-1000667, -1362228)
(-1000647, 42002)
(-1000640, -1498646)
(-1000635, -1889185)
(-1000633, -964217)
(-1000630, -764530)
(-1000623, -1630844)
(-1000622, 635118)
(-1000615, -1097834)
(-1000609, 1326350)
(-1000605, -834818)
(-1000602, -533911)
(-1000601, -1025536)
(-1000601, -1287675)
(-1000575, 560882)
(-1000574, 1111630)
(-1000573, -964735)
(-1000568, -32773)
(-1000568, -1208480)
(-1000561, -271665)
(-1000559, 1177078)
(-1000556, -1326288)
(-1000549, -941396)
(-1000546, -1798429)
(-1000545, -1268122)
(-1000542, 911586)
(-1000541, 614049)
(-1000534, 1784529)
(-1000532, -573714)
(-1000521, 1439603)
(-1000520, 1080961)
(-1000519, -1278901)
(-1000515, -1856361)
(-1000514, 1707318)
(-1000513, -1843611)
(-1000512, -1297083)
(-1000511, -1095792)
(-1000510, -262534)
(-1000507, 1394408)
(-1000504, 258989)
(-1000497, 1488957)
(-1000496, -1324485)
(-1000493, -1505801)
(-1000490, -1676384)
(-1000484, 1637142)
(-1000483, -756083)
(-1000479, -510574)
(-1000477, 1451977)
(-1000476, 1282966)
(-1000475, -1161536)
(-1000461, -377545)
(-1000460, 1627112)
(-1000460, -970842)
(-1000457, 1797574)
(-1000453, -18563)
(-1000453, -1150637)
(-1000452, -606600)
(-1000448, 1231195)
(-1000444, 278396)
(-1000436, 244196)
(-1000427, 1959531)
(-1000426, -942925)
(-1000418, -1885603)
(-1000416, 800920)
(-1000415, -1123213)
(-1000415, -147044)
(-1000414, -511465)
(-1000412, -503749)
(-1000399, 71815)
(-1000399, 848826)
(-1000398, -1646454)
(-1000395, 1386109)
(-1000391, 1279263)
(-1000385, -1436585)
(-1000385, -52852)
(-1000382, -1767464)
(-1000380, 471129)
(-1000376, -1729491)
(-1000365, 657842)
(-1000362, -260871)
(-1000360, 832663)
(-1000357, -1490970)
(-1000345, 1682104)
(-1000344, 1254041)
(-1000343, 930068)
(-1000341, -1315027)
(-1000341, -37869)
(-1000339, 230990)
(-1000338, -348584)
(-1000330, 1535457)
(-1000330, 1355319)
(-1000324, -999697)
(-1000323, 1759690)
(-1000322, -1049366)
(-1000320, -449188)
(-1000316, -453858)
(-1000313, 1427513)
(-1000310, -580293)
(-1000304, -1875291)
(-1000303, -308955)
(-1000300, 116577)
(-1000296, 460183)
(-1000290, 102350)
(-1000289, 1297151)
(-1000286, 1016857)
(-1000286, 721584)
(-1000278, 1292742)
(-1000277, -1021336)
(-1000270, 535273)
(-1000269, 1023334)
(-1000258, 335884)
(-1000248, 1499332)
(-1000242, -783431)
(-1000237, 1130046)
(-1000229, -236343)
(-1000227, 881314)
(-1000225, -1276396)
(-1000224, -1541762)
(-1000221, 1421082)
(-1000209, -1291167)
(-1000208, -1924317)
(-1000202, -713042)
(-1000201, -382390)
(-1000197, 344158)
(-1000194, 1674261)
(-1000193, 825076)
(-1000183, 1342975)
(-1000183, -956495)
(-1000177, -474535)
(-1000174, 773470)
(-1000174, 1372900)
(-1000168, 1899033)
(-1000164, 691723)
(-1000164, 431485)
(-1000160, 1168016)
(-1000158, 398186)
(-1000157, 552569)
(-1000156, 388758)
(-1000155, -1375960)
(-1000155, 1669891)
(-1000153, 1583363)
(-1000150, 158758)
(-1000148, 970295)
(-1000146, -888997)
(-1000144, -459817)
(-1000140, 460668)
(-1000140, 1247920)
(-1000137, -1966576)
(-1000127, 1053869)
(-1000127, 899782)
(-1000126, 1977514)
(-1000122, 379766)
(-1000121, 765800)
(-1000116, 323556)
(-1000113, 1386191)
(-1000113, -1321952)
(-1000111, 1146310)
(-1000108, -1221478)
(-1000106, 1842414)
(-1000101, -1164583)
(-1000100, 227508)
(-1000098, -788911)
(-1000097, 563708)
(-1000096, 1491410)
(-1000090, 471086)
(-1000085, -1692234)
(-1000083, -1811386)
(-1000078, 1101077)
(-1000071, -1292284)
(-1000067, 1216933)
(-1000061, -105603)
(-1000060, -1113214)
(-1000049, -1604525)
(-1000046, -1325621)
(-1000042, 395735)
(-1000039, -1582911)
(-1000035, -139232)
(-1000034, -1571073)
(-1000027, -1511032)
(-1000015, -307175)
(-1000015, -916936)
(-1000014, -198109)
(-1000008, 1884935)
(-1000000, 1647023)
(-999996, 1795864)
(-999988, 1415365)
(-999985, 1915600)
(-999980, 1882648)
(-999979, 4215)
(-999973, 1420854)
(-999973, 693512)
(-999971, -978334)
(-999969, 1521756)
(-999966, -398210)
(-999959, 967241)
(-999957, 60401)
(-999951, -996651)
(-999942, 1135324)
(-999929, -576705)
(-999928, -1125823)
(-999924, -479718)
(-999917, 1093853)
(-999908, 933631)
(-999903, -1016573)
(-999896, 288909)
(-999892, -1451974)
(-999891, 758897)
(-999883, -1517162)
(-999881, -1357120)
(-999878, -240617)
(-999876, -1880990)
(-999875, -1776306)
(-999870, -1358218)
(-999866, 1548522)
(-999862, 1750351)
(-999858, -1233749)
(-999850, -1736315)
(-999847, -412997)
(-999842, -1675895)
(-999842, 1573498)
(-999839, -1145725)
(-999838, -856263)
(-999834, -929442)
(-999833, 1330753)
(-999831, 671089)
(-999828, 1261329)
(-999825, 897683)
(-999815, -198067)
(-999815, -135643)
(-999807, -1819634)
(-999802, 1569810)
(-999800, 190291)
(-999796, 850532)
(-999795, -1881315)
(-999791, -1520953)
(-999791, -129218)
(-999776, 909963)
(-999774, 219126)
(-999773, -365109)
(-999773, 484459)
(-999772, -54053)
(-999765, 1791004)
(-999765, -557384)
(-999763, -782263)
(-999760, -575267)
(-999755, -726160)
(-999751, -549932)
(-999747, -1756077)
(-999745, -847075)
(-999743, -513876)
(-999734, -1904265)
(-999730, 847372)
(-999729, -1212269)
(-999729, 1280357)
(-999728, 1569907)
(-999728, -985726)
(-999727, -29845)
(-999720, -881430)
(-999719, -195739)
(-999712, -67674)
(-999703, -205461)
(-999695, -1714763)
(-999693, -218170)
(-999693, -1824773)
(-999693, -640269)
(-999689, 1011475)
(-999685, 1034488)
(-999680, 1189606)
(-999671, 846471)
(-999670, 937169)
(-999658, -1601441)
(-999658, 106294)
(-999651, -1068790)
(-999650, 631415)
(-999649, 625993)
(-999647, 1282427)
(-999638, -1618282)
(-999632, -1347648)
(-999617, -1803253)
(-999608, -1134440)
(-999604, 1638057)
(-999594, 1246090)
(-999593, -1148328)
(-999589, -130968)
(-999586, 1660353)
(-999582, -353829)
(-999570, -1411102)
(-999567, 124338)
(-999561, 689610)
(-999560, -892605)
(-999559, -90850)
(-999559, 277703)
(-999556, 28756)
(-999540, -607679)
(-999540, -357158)
(-999536, 534183)
(-999533, -854422)
(-999530, 1932938)
(-999528, -850813)
(-999527, 288875)
(-999527, 659728)
(-999524, -1865829)
(-999520, 1891691)
(-999519, 1783151)
(-999519, 1065021)
(-999514, -1875286)
(-999512, 679086)
(-999506, -659187)
(-999506, -1309929)
(-999493, -720340)
(-999481, 757997)
(-999478, -1308728)
(-999464, -93287)
(-999463, 752413)
(-999460, -55303)
(-999459, 1776602)
(-999457, -2604)
(-999453, -790418)
(-999452, -1846826)
(-999446, -323271)
(-999444, -451082)
(-999442, -503154)
(-999442, -1053935)
(-999436, -170165)
(-999436, -679224)
(-999434, -668755)
(-999424, 1856360)
(-999423, 1152903)
(-999422, -1883003)
(-999421, 1917438)
(-999416, -636595)
(-999411, 354701)
(-999403, -735349)
(-999401, -367696)
(-999401, -478918)
(-999400, 864357)
(-999399, -14341)
(-999398, 1229847)
(-999390, 1339310)
(-999385, 921879)
(-999384, 1558084)
(-999384, 502770)
(-999379, -926194)
(-999376, -1642441)
(-999363, -1927824)
(-999362, 1318540)
(-999360, -805489)
(-999357, 1888838)
(-999355, 1998556)
(-999355, -1906220)
(-999355, 869349)
(-999354, -1043629)
(-999349, 124141)
(-999349, 32061)
(-999348, -812407)
(-999345, -211617)
(-999334, 1996225)
(-999334, -1281830)
(-999326, 1465098)
(-999325, 1933758)
(-999320, 1151439)
(-999317, -1189819)
(-999308, 1299271)
(-999300, -1525818)
(-999298, -1403476)
(-999298, -568505)
(-999297, 1180191)
(-999296, 1619601)
(-999293, 1743640)
(-999291, -11973)
(-999290, 736999)
(-999289, -208626)
(-999289, 1218288)
(-999286, 1247719)
(-999284, 1528300)
(-999269, 430080)
(-999266, -1732989)
(-999264, -1584241)
(-999261, 1585206)
(-999256, -539489)
(-999255, -145985)
(-999255, -85265)
(-999248, -926678)
(-999248, -877845)
(-999241, 1186173)
(-999237, 256966)
(-999235, 359332)
(-999235, 647202)
(-999225, -1552317)
(-999211, 1936307)
(-999206, 995738)
(-999196, -1182507)
(-999188, -1018313)
(-999177, -1803539)
(-999175, 1529541)
(-999174, -1804350)
(-999168, -1389132)
(-999161, 708046)
(-999160, 527417)
(-999152, 1612340)
(-999150, 26802)
(-999149, -1928227)
(-999148, 818765)
(-999148, 1177653)
(-999142, 829924)
(-999138, 1966072)
(-999138, 78551)
(-999133, 1511385)
(-999130, -1223860)
(-999124, -93937)
(-999118, -988270)
(-999109, 467740)
(-999108, -646681)
(-999106, -1818679)
(-999093, 1291291)
(-999092, 541474)
(-999090, -1216002)
(-999086, -578942)
(-999082, 1145373)
(-999076, -1703120)
(-999075, 572929)
(-999049, -1458448)
(-999045, 1340760)
(-999045, -1505377)
(-999034, 1218068)
(-999031, 1137280)
(-999019, -262567)
(-999018, -668249)
(-999016, -1887365)
(-999014, -1025975)
(-999013, 766276)
(-999003, 57411)
(-998997, 1527413)
(-998996, 1463619)
(-998994, 1083389)
(-998991, 1096731)
(-998985, 132386)
(-998985, 1375057)
(-998982, 1870365)
(-998980, 1392913)
(-998975, 74786)
(-998972, 1243877)
(-998970, 1439786)
(-998963, -1706627)
(-998958, -1502615)
(-998954, 1819937)
(-998952, 351994)
(-998944, -1274891)
(-998940, 238996)
(-998934, -889947)
(-998925, 1234277)
(-998923, 229039)
(-998922, 301637)
(-998921, 54634)
(-998915, -1666116)
(-998911, -268293)
(-998910, 1370322)
(-998909, -770633)
(-998907, -363436)
(-998905, -193026)
(-998902, -950471)
(-998882, -1887092)
(-998880, 359452)
(-998865, 575879)
(-998848, 1124379)
(-998843, -907146)
(-998842, 1877394)
(-998834, 918144)
(-998833, -124323)
(-998830, 129571)
(-998830, 1574220)
(-998828, -1198626)
(-998826, -199711)
(-998826, 1427758)
(-998824, 678975)
(-998823, 1677158)
(-998819, -1216460)
(-998818, -921981)
(-998815, 1336212)
(-998814, 89321)
(-998808, 1888070)
(-998807, -163961)
(-998802, -179741)
(-998797, -363994)
(-998796, 603326)
(-998784, -407435)
(-998773, 1839828)
(-998763, 1445197)
(-998759, 1409730)
(-998758, 740088)
(-998753, -1747946)
(-998746, 859455)
(-998736, 1619424)
(-998717, -211290)
(-998715, 1385876)
(-998712, 1772241)
(-998710, -771693)
(-998707, -1295923)
(-998706, -1939397)
(-998704, 72086)
(-998690, 55327)
(-998686, 709880)
(-998685, -1969209)
(-998681, -1826331)
(-998681, -913496)
(-998680, 67752)
(-998675, -1067954)
(-998668, 907062)
(-998667, 195299)
(-998667, 1047154)
(-998662, -929215)
(-998654, -1570558)
(-998654, 1052367)
(-998652, 1903336)
(-998648, -224581)
(-998644, -718128)
(-998639, -1580350)
(-998632, 782343)
(-998629, 817214)
(-998628, -129154)
(-998627, -538714)
(-998627, 1929513)
(-998625, -924266)
(-998617, 610504)
(-998616, 1679558)
(-998616, -285050)
(-998615, -1768411)
(-998613, -464466)
(-998611, -1213518)
(-998611, -11565)
(-998608, -1784456)
(-998606, -1990870)
(-998603, 1426938)
(-998596, 144522)
(-998595, 270691)
(-998593, -1937274)
(-998590, 1284574)
(-998584, 1410836)
(-998574, -1531314)
(-998571, -1132510)
(-998569, 1219391)
(-998561, 1782084)
(-998553, 1876597)
(-998550, 1555330)
(-998547, -848557)
(-998547, -5294)
(-998543, 1098567)
(-998540, 1502250)
(-998539, 1446261)
(-998539, -1271593)
(-998538, -1855643)
(-998533, -791818)
(-998530, 1802969)
(-998520, 564136)
(-998513, 183565)
(-998512, -1331459)
(-998498, 300808)
(-998497, 1821947)
(-998495, -983027)
(-998490, -1109979)
(-998490, 753476)
(-998487, 1064593)
(-998486, 819516)
(-998480, -1336296)
(-998462, 1679539)
(-998456, -642427)
(-998455, -1971185)
(-998452, -1245898)
(-998442, 1774882)
(-998439, -1936870)
(-998429, 493698)
(-998425, 1509209)
(-998422, -474481)
(-998409, -918926)
(-998407, -501166)
(-998401, 1989835)
(-998400, -188897)
(-998399, 1004353)
(-998397, -705729)
(-998379, 621302)
(-998376, -1472407)
(-998375, -1928533)
(-998372, -65118)
(-998369, -1257050)
(-998365, 1208581)
(-998357, -771446)
(-998356, 1209257)
(-998348, -1168341)
(-998342, -1162531)
(-998329, -1035962)
(-998328, -930375)
(-998324, -1072051)
(-998311, -668682)
(-998299, -398939)
(-998298, -388477)
(-998297, -909034)
(-998297, 405857)
(-998293, -453246)
(-998291, 1494596)
(-998288, 1707053)
(-998279, 1123398)
(-998277, 809742)
(-998276, 1346093)
(-998274, 1849675)
(-998263, 588930)
(-998260, 1339774)
(-998260, -95625)
(-998251, 1790290)
(-998250, -123520)
(-998249, 754232)
(-998248, 1798353)
(-998241, 323199)
(-998238, -846044)
(-998234, -583651)
(-998233, -1852780)
(-998233, 1453566)
(-998232, -121156)
(-998231, 915882)
(-998231, -53530)
(-998228, 179807)
(-998221, 870050)
(-998217, 817657)
(-998216, -356336)
(-998215, -1497040)
(-998213, -1028202)
(-998207, 980448)
(-998202, -268011)
(-998202, 571076)
(-998200, -1121529)
(-998198, 242300)
(-998192, 463242)
(-998190, -261114)
(-998187, -1787376)
(-998186, -1828358)
(-998183, -1650126)
(-998179, 1108002)
(-998179, 1147467)
(-998176, 1251741)
(-998172, -187038)
(-998172, 1290280)
(-998171, -705341)
(-998170, -753480)
(-998166, -688533)
(-998161, 855697)
(-998158, 1919427)
(-998157, -1794010)
(-998154, 1007031)
(-998153, 486924)
(-998153, -1363819)
(-998150, -1636407)
(-998148, -970047)
(-998145, -1735627)
(-998144, 1063901)
(-998141, 1190645)
(-998130, 1481217)
(-998128, 1893730)
(-998122, -1034234)
(-998120, -1640297)
(-998116, 911462)
(-998115, -430302)
(-998104, -972613)
(-998091, 470256)
(-998089, 1934912)
(-998081, -1085321)
(-998079, 416638)
(-998067, -1582417)
(-998063, -1094814)
(-998059, 930901)
(-998056, -1578295)
(-998053, 533795)
(-998032, 1726428)
(-998031, 994657)
(-998027, 260642)
(-998027, -1806170)
(-998026, -28809)
(-998023, -1884573)
(-998022, 1463289)
(-998021, 1023217)
(-998015, 1638838)
(-998010, 716249)
(-998008, 262242)
(-998008, 1984664)
(-998005, -736674)
(-998001, -236171)
(-997993, 421613)
(-997992, -717747)
(-997991, 1365685)
(-997988, 503977)
(-997982, -1718685)
(-997982, -1630247)
(-997980, 1246033)
(-997976, -1988656)
(-997968, 1607161)
(-997963, -1644703)
(-997957, -1428719)
(-997953, 1696473)
(-997946, 1867588)
(-997945, -1663903)
(-997939, -1616794)
(-997935, 148983)
(-997932, 1897900)
(-997926, 124208)
(-997925, -37090)
(-997922, -1724156)
(-997920, -1596210)
(-997916, 842201)
(-997907, 456018)
(-997900, -587799)
(-997899, 986247)
(-997898, 766849)
(-997895, -1168596)
(-997885, 1233886)
(-997880, -1823733)
(-997876, -250045)
(-997873, 178601)
(-997870, -755459)
(-997851, 1842194)
(-997848, 15854)
(-997847, 995435)
(-997846, 708595)
(-997846, 1510357)
(-997845, 169908)
(-997844, 1382418)
(-997843, -1665140)
(-997839, 1117928)
(-997836, -246252)
(-997830, -1524047)
(-997814, 945912)
(-997810, -770108)
(-997810, 1445842)
(-997791, -846344)
(-997789, 661639)
(-997788, 34358)
(-997780, -721410)
(-997777, 1597682)
(-997767, -1318659)
(-997767, -931996)
(-997760, 285125)
(-997758, 1042498)
(-997758, 138891)
(-997756, 1303322)
(-997752, 1223210)
(-997748, -516399)
(-997745, 1665664)
(-997743, 711395)
(-997742, -954637)
(-997742, -976575)
(-997730, 1792811)
(-997728, 1494264)
(-997727, 382321)
(-997727, -1868751)
(-997722, 1675163)
(-997722, -1608539)
(-997720, -635735)
(-997718, -183639)
(-997716, -1316389)
(-997707, 313520)
(-997699, -1531752)
(-997699, 986816)
(-997682, -1128551)
(-997675, -1558309)
(-997665, -1076361)
(-997664, -862036)
(-997656, 444559)
(-997651, 213552)
(-997646, 557286)
(-997646, 1993818)
(-997644, 899443)
(-997639, 208349)
(-997637, -800389)
(-997636, -1174502)
(-997631, 89077)
(-997626, -965265)
(-997618, 1247780)
(-997617, 200342)
(-997607, -878553)
(-997606, -1698082)
(-997602, -1497442)
(-997602, 1995440)
(-997597, -820240)
(-997596, -161989)
(-997590, -659478)
(-997588, -1954595)
(-997588, -1714729)
(-997588, 705673)
(-997585, -483646)
(-997580, 989993)
(-997579, 582990)
(-997573, -1925126)
(-997571, -750360)
(-997566, -1045196)
(-997563, -428069)
(-997562, -513260)
(-997561, 1456843)
(-997558, -504564)
(-997547, -531111)
(-997544, -853064)
(-997544, -1667665)
(-997542, -1894240)
(-997540, -563467)
(-997535, -223562)
(-997533, 1912382)
(-997532, -976525)
(-997531, -416964)
(-997528, -1887112)
(-997525, -25473)
(-997520, 454479)
(-997518, -505503)
(-997515, 1374881)
(-997505, 1828892)
(-997505, 1451286)
(-997502, 868950)
(-997497, -1648979)
(-997494, -1408717)
(-997492, 1078540)
(-997491, 1660223)
(-997487, 1164333)
(-997478, 1926441)
(-997478, 1206991)
(-997474, 152174)
(-997469, 1838623)
(-997466, -1028955)
(-997461, -846419)
(-997452, -1486197)
(-997446, -1139885)
(-997434, 1500570)
(-997428, -1588431)
(-997426, -997514)
(-997425, 1763518)
(-997422, -1577630)
(-997422, -1728033)
(-997417, -1437543)
(-997417, 496724)
(-997415, 720319)
(-997415, 893036)
(-997414, -977567)
(-997407, -1199595)
(-997405, 1906726)
(-997404, 1471814)
(-997391, -1270794)
(-997389, 166392)
(-997383, 230135)
(-997383, -1233294)
(-997380, -1319803)
(-997376, -1663309)
(-997376, 5122)
(-997372, -1127971)
(-997360, 1923171)
(-997358, -1611152)
(-997353, -1400713)
(-997353, 494054)
(-997346, 104466)
(-997343, 1453977)
(-997341, 1250934)
(-997330, -827396)
(-997330, -1990097)
(-997324, -1273055)
(-997322, 1667269)
(-997318, -1158796)
(-997318, -1620506)
(-997317, 1603171)
(-997316, 1318838)
(-997312, 1447927)
(-997303, -1014359)
(-997302, -1566575)
(-997294, 1090826)
(-997294, 1168601)
(-997289, 1289538)
(-997288, -1525017)
(-997286, -721633)
(-997282, -213084)
(-997279, 1843783)
(-997275, -1222412)
(-997274, -1180369)
(-997269, -1580482)
(-997268, 1405726)
(-997237, -1037143)
(-997234, -1332041)
(-997234, -1569710)
(-997228, -1604591)
(-997226, 1797582)
(-997223, -562621)
(-997222, -573541)
(-997215, 1856733)
(-997213, 762236)
(-997202, -133810)
(-997201, 1756870)
(-997196, -30807)
(-997192, 571291)
(-997189, 1673564)
(-997186, 1488890)
(-997183, -1960643)
(-997179, 824205)
(-997178, 1001368)
(-997174, -1672763)
(-997170, 220296)
(-997169, 1105861)
(-997169, 474581)
(-997161, -377565)
(-997159, -1972700)
(-997157, -1810029)
(-997156, -646067)
(-997155, -1821171)
(-997153, 279211)
(-997152, 1424179)
(-997151, -649804)
(-997140, 1640768)
(-997138, -1626061)
(-997136, -604166)
(-997133, 1837282)
(-997128, 1500398)
(-997128, -103609)
(-997126, 1359665)
(-997116, 713595)
(-997113, -121901)
(-997111, -572009)
(-997099, 1184630)
(-997099, -1910297)
(-997097, 1771036)
(-997096, -418082)
(-997092, -331151)
(-997086, 1572710)
(-997082, 787450)
(-997079, 545388)
(-997074, 1276272)
(-997072, 8437)
(-997070, -100472)
(-997068, 888921)
(-997062, 665784)
(-997062, -713326)
(-997058, -180509)
(-997037, -1069816)
(-997024, 923287)
(-997024, 1609942)
(-997024, 1120131)
(-997023, 1339328)
(-997020, -1097868)
(-997019, 1710711)
(-997016, -1255438)
(-997008, 1233633)
(-997002, -1238884)
(-997001, -948648)
(-996994, -412582)
(-996988, 1417941)
(-996987, -1078055)
(-996983, 1274635)
(-996983, -1893876)
(-996981, 1863794)
(-996975, 1191746)
(-996967, -1605600)
(-996958, 1512545)
(-996956, 478508)
(-996949, -421405)
(-996947, -1112352)
(-996947, 998422)
(-996946, 325823)
(-996928, -1644299)
(-996928, 875359)
(-996925, 1904243)
(-996920, -172418)
(-996913, 1591576)
(-996913, 1428046)
(-996912, 1492692)
(-996911, 1572379)
