(-1998971, -414849)
(-1998954, 754273)
(-1998947, 1462376)
(-1998944, -1057531)
(-1998944, 1883944)
(-1998943, -1973774)
(-1998943, -417533)
(-1998936, 1162781)
(-1998933, 1802448)
(-1998932, -1680153)
(-1998929, 599974)
(-1998925, -1568544)
(-1998922, 351163)
(-1998916, -121146)
(-1998912, -1772600)
(-1998906, 84145)
(-1998904, -930115)
(-1998903, 197427)
(-1998900, 1257221)
(-1998893, -1113725)
(-1998892, -34125)
(-1998892, -1544403)
(-1998892, 1412197)
(-1998888, 1089993)
(-1998879, 113378)
(-1998875, -283558)
(-1998870, 458231)
(-1998867, 1338371)
(-1998859, 1102911)
(-1998858, -201764)
(-1998858, 1246377)
(-1998854, 713299)
(-1998842, 1573824)
(-1998841, -1478760)
(-1998841, -1163519)
(-1998841, -1310500)
(-1998836, 1984295)
(-1998834, -436455)
(-1998825, -1056267)
(-1998824, 1666710)
(-1998823, 224512)
(-1998818, -635302)
(-1998818, -1680659)
(-1998818, 221377)
(-1998814, 920580)
(-1998809, -201493)
(-1998808, -1575044)
(-1998807, 925200)
(-1998806, -552057)
(-1998802, 953730)
(-1998801, -1653010)
(-1998796, -858624)
(-1998795, 1132892)
(-1998786, 1361522)
(-1998779, 165942)
(-1998778, -1217472)
(-1998770, 1021209)
(-1998767, 636546)
(-1998758, 1583247)
(-1998756, 1691621)
(-1998756, 1079085)
(-1998753, 1242536)
(-1998751, -271025)
(-1998747, 1884541)
(-1998746, 1002005)
(-1998745, 1823736)
(-1998743, 1833807)
(-1998733, 267709)
(-1998733, -1634875)
(-1998729, -1262953)
(-1998726, -1329554)
(-1998725, -1652976)
(-1998723, 1710402)
(-1998723, -1838938)
(-1998722, 1383897)
(-1998717, 695197)
(-1998716, 914143)
(-1998714, 1809800)
(-1998709, -1952493)
(-1998708, 1156010)
(-1998707, 1464854)
(-1998705, -696610)
(-1998702, 1273782)
(-1998701, 284815)
(-1998700, -577137)
(-1998696, 1664426)
(-1998695, -1646645)
(-1998687, 432402)
(-1998679, -1039308)
(-1998668, 1058516)
(-1998643, -1879594)
(-1998642, -1709718)
(-1998638, -1547261)
(-1998627, -1332505)
(-1998623, -282634)
(-1998623, -479591)
(-1998621, 404555)
(-1998620, 1498189)
(-1998620, 1963171)
(-1998620, -591381)
(-1998599, -28261)
(-1998591, -1616327)
(-1998589, -1243518)
(-1998581, -271360)
(-1998580, 1461797)
(-1998574, -945912)
(-1998567, 185744)
(-1998563, -428270)
(-1998560, -241574)
(-1998559, -259980)
(-1998554, 20935)
(-1998552, 815982)
(-1998549, -1736075)
(-1998538, -947226)
(-1998533, -1271960)
(-1998533, -1848003)
(-1998531, 357217)
(-1998528, 873606)
(-1998519, -1311528)
(-1998516, 243894)
(-1998516, -284195)
(-1998509, -1070971)
(-1998508, -859532)
(-1998506, 725391)
(-1998505, -876097)
(-1998501, -1318841)
(-1998498, -1761247)
(-1998491, -1534511)
(-1998490, -881836)
(-1998488, 300360)
(-1998487, -1871043)
(-1998478, 1237559)
(-1998474, 952147)
(-1998473, 566958)
(-1998471, -704680)
(-1998469, 1651593)
(-1998465, -72902)
(-1998465, -1991730)
(-1998465, 1496192)
(-1998462, -17153)
(-1998455, 655426)
(-1998446, -852708)
(-1998444, 389939)
(-1998420, 1562259)
(-1998412, -757305)
(-1998408, 1467178)
(-1998406, -1041816)
(-1998400, -1355793)
(-1998395, -1640132)
(-1998390, -544849)
(-1998384, 554730)
(-1998383, -320490)
(-1998379, -295177)
(-1998369, 20095)
(-1998367, -338398)
(-1998364, 456372)
(-1998363, 1381228)
(-1998361, -1706899)
(-1998351, -247194)
(-1998342, -867604)
(-1998339, -662227)
(-1998338, 697770)
(-1998336, 1083109)
(-1998323, -1876267)
(-1998319, 348328)
(-1998315, -1085727)
(-1998312, 1746398)
(-1998306, -791705)
(-1998302, 1925559)
(-1998288, -942576)
(-1998283, 794394)
(-1998279, -665438)
(-1998278, 31831)
(-1998274, -654883)
(-1998270, -614941)
(-1998265, -982830)
(-1998261, -1722312)
(-1998260, -1102645)
(-1998254, 313931)
(-1998247, -1822690)
(-1998241, -205049)
(-1998241, 629288)
(-1998234, 105832)
(-1998233, -1064633)
(-1998225, -1679606)
(-1998217, 397942)
(-1998214, 7505)
(-1998211, 96648)
(-1998211, -1257775)
(-1998203, -350608)
(-1998198, 1914858)
(-1998197, -175345)
(-1998195, -101516)
(-1998193, -1981861)
(-1998192, 1173851)
(-1998184, -1169371)
(-1998178, -1926423)
(-1998164, -141854)
(-1998163, 1489367)
(-1998157, 706626)
(-1998157, -1555387)
(-1998155, -1191802)
(-1998154, 1525365)
(-1998137, -782974)
(-1998133, 1698671)
(-1998117, 217684)
(-1998111, -303380)
(-1998101, 231270)
(-1998093, -1965706)
(-1998092, -1463055)
(-1998089, -1502190)
(-1998088, 914796)
(-1998087, -1437120)
(-1998087, 254134)
(-1998086, -179080)
(-1998082, 82182)
(-1998078, -1654969)
(-1998077, 1532711)
(-1998075, -1782246)
(-1998074, -713263)
(-1998074, -1182234)
(-1998064, 595851)
(-1998064, -652811)
(-1998060, 864950)
(-1998052, -1383839)
(-1998049, -533692)
(-1998044, -451078)
(-1998043, 1950343)
(-1998036, 1534740)
(-1998030, 1486404)
(-1998027, -1010755)
(-1998017, 44398)
(-1998015, -1387861)
(-1998006, 416828)
(-1998006, -1479372)
(-1998003, 1451459)
(-1998003, -286784)
(-1998000, -350356)
(-1997997, -1236208)
(-1997994, -824474)
(-1997993, 1621185)
(-1997993, 1338151)
(-1997988, 1823164)
(-1997987, 277094)
(-1997983, -1752224)
(-1997976, -1546121)
(-1997975, 56015)
(-1997973, 1909297)
(-1997967, -247900)
(-1997961, 1170228)
(-1997959, 1150271)
(-1997954, 576792)
(-1997952, 1190962)
(-1997951, -1949171)
(-1997946, -368005)
(-1997937, -485585)
(-1997934, 1926095)
(-1997933, 707541)
(-1997931, 1152383)
(-1997925, -1180277)
(-1997924, 367041)
(-1997903, -556357)
(-1997898, -342914)
(-1997889, -1409412)
(-1997889, 1762559)
(-1997878, 1307050)
(-1997878, -1222598)
(-1997873, 1194938)
(-1997865, 305839)
(-1997865, 624357)
(-1997855, -316130)
(-1997853, 1091978)
(-1997852, 1542286)
(-1997847, -179121)
(-1997845, -54958)
(-1997844, 556584)
(-1997823, -264776)
(-1997822, 505034)
(-1997820, -1155650)
(-1997816, 250143)
(-1997814, 1047028)
(-1997812, 1646492)
(-1997805, 1171693)
(-1997795, 1013441)
(-1997793, 949075)
(-1997789, -861528)
(-1997786, -1016818)
(-1997786, -670383)
(-1997781, 349201)
(-1997770, 670036)
(-1997764, 1126678)
(-1997763, -1649388)
(-1997761, 554820)
(-1997760, 660293)
(-1997751, -912683)
(-1997748, 1406552)
(-1997744, 1886006)
(-1997743, 1334007)
(-1997734, -1148126)
(-1997732, 1703960)
(-1997716, -945138)
(-1997703, -1512342)
(-1997699, 250337)
(-1997699, 41535)
(-1997694, -22006)
(-1997686, -1711767)
(-1997682, 377539)
(-1997676, -583318)
(-1997676, -661432)
(-1997673, -587090)
(-1997657, 1091164)
(-1997656, 1869255)
(-1997653, 1766356)
(-1997650, -412639)
(-1997649, -765436)
(-1997643, 1785406)
(-1997638, 1958354)
(-1997634, 1613089)
(-1997632, 483105)
(-1997624, -1434311)
(-1997623, -304640)
(-1997613, -1634212)
(-1997613, 937420)
(-1997609, 1142330)
(-1997606, 224992)
(-1997604, -807524)
(-1997604, -1666985)
(-1997600, 1775335)
(-1997597, 535635)
(-1997593, 114355)
(-1997592, -99062)
(-1997591, -1664688)
(-1997591, 1331876)
(-1997588, 1819698)
(-1997587, -1952135)
(-1997577, -1996562)
(-1997571, -1662939)
(-1997569, 1102674)
(-1997563, 1810999)
(-1997561, -1900085)
(-1997558, 237048)
(-1997557, -187076)
(-1997550, -1054721)
(-1997549, 4497)
(-1997547, 715176)
(-1997543, 1019233)
(-1997542, 1297542)
(-1997528, 706299)
(-1997528, 794985)
(-1997518, 1533661)
(-1997514, 1881787)
(-1997511, -1517375)
(-1997509, -1087414)
(-1997507, 1211370)
(-1997506, 559728)
(-1997505, -519592)
(-1997505, -1336586)
(-1997497, -1638319)
(-1997491, -20579)
(-1997485, 1013007)
(-1997478, 669095)
(-1997477, 776107)
(-1997475, 276267)
(-1997470, -1750381)
(-1997468, -1600050)
(-1997467, -1537485)
(-1997465, 1913106)
(-1997464, -1363656)
(-1997462, 638486)
(-1997452, -1978791)
(-1997448, -1000750)
(-1997441, -210875)
(-1997432, 1348170)
(-1997430, -1546514)
(-1997427, 686964)
(-1997425, 219353)
(-1997423, 1342977)
(-1997422, 1059444)
(-1997420, 1517924)
(-1997418, -1107593)
(-1997417, 1453668)
(-1997412, 249743)
(-1997411, -764460)
(-1997404, 715129)
(-1997402, -646174)
(-1997402, -838665)
(-1997396, -258852)
(-1997393, 1302008)
(-1997390, -1212742)
(-1997389, -681912)
(-1997388, 1493479)
(-1997376, -729329)
(-1997370, 38853)
(-1997366, 949165)
(-1997362, 563371)
(-1997360, 675099)
(-1997359, -711390)
(-1997351, -1529307)
(-1997349, 349384)
(-1997347, -969975)
(-1997345, 354839)
(-1997342, -757851)
(-1997342, 584999)
(-1997342, 1139632)
(-1997341, 235167)
(-1997338, -1769895)
(-1997327, 831491)
(-1997324, -273327)
(-1997323, -1300065)
(-1997313, -1166924)
(-1997305, 1409870)
(-1997304, 966272)
(-1997301, 544448)
(-1997300, 637905)
(-1997297, -897349)
(-1997297, 1346259)
(-1997295, 1350292)
(-1997295, 232102)
(-1997293, -1750569)
(-1997292, 1151338)
(-1997292, -516342)
(-1997290, 1031820)
(-1997280, 1016121)
(-1997279, -1549073)
(-1997274, -413681)
(-1997267, -1422307)
(-1997265, 657661)
(-1997265, 834270)
(-1997251, 1191620)
(-1997250, 839358)
(-1997242, 1013201)
(-1997229, -1321247)
(-1997228, -1020334)
(-1997228, 1970642)
(-1997225, -1218118)
(-1997223, 1803057)
(-1997222, 1913475)
(-1997221, -149286)
(-1997218, 1622587)
(-1997215, -1061290)
(-1997211, 1545577)
(-1997202, 1461093)
(-1997202, -1624892)
(-1997202, 1866859)
(-1997199, 474257)
(-1997198, -1616385)
(-1997192, -393600)
(-1997190, -1077535)
(-1997186, -1761862)
(-1997185, -704742)
(-1997180, 252764)
(-1997177, -1504268)
(-1997174, -1191505)
(-1997169, -821712)
(-1997168, 1878553)
(-1997165, -1579093)
(-1997165, 715811)
(-1997152, 1308317)
(-1997147, 1362257)
(-1997143, -178742)
(-1997143, 1292765)
(-1997139, 1628739)
(-1997135, -398244)
(-1997132, -1532389)
(-1997131, -88789)
(-1997131, 762397)
(-1997120, -304706)
(-1997113, 332412)
(-1997112, 1893981)
(-1997111, -361779)
(-1997110, -671574)
(-1997109, 1050038)
(-1997105, -1623637)
(-1997102, -971002)
(-1997102, -1788839)
(-1997097, -994121)
(-1997096, 297381)
(-1997095, -189316)
(-1997094, -1373923)
(-1997092, -1830265)
(-1997076, -1768480)
(-1997072, 191207)
(-1997067, -1428778)
(-1997056, 434068)
(-1997049, 779691)
(-1997037, 78082)
(-1997033, -1094828)
(-1997032, 85595)
(-1997031, -1174107)
(-1997016, 753013)
(-1997012, -286745)
(-1996999, 1784405)
(-1996998, -797304)
(-1996998, 1663505)
(-1996990, -128572)
(-1996981, 1917074)
(-1996981, -1769445)
(-1996978, 1180824)
(-1996977, -331748)
(-1996973, 1105381)
(-1996971, 807829)
(-1996964, 975882)
(-1996961, -1298191)
(-1996953, 857996)
(-1996952, 1713281)
(-1996952, -820295)
(-1996952, -710399)
(-1996940, 704587)
(-1996938, 1023667)
(-1996911, -1167352)
(-1996908, -350660)
(-1996905, 402574)
(-1996905, 1657016)
(-1996903, 900286)
(-1996898, -1063495)
(-1996893, -456692)
(-1996886, -318798)
(-1996883, 1462557)
(-1996879, 1833471)
(-1996878, -1813030)
(-1996877, 1511632)
(-1996873, 1610499)
(-1996867, -419162)
(-1996861, 363544)
(-1996851, 1580627)
(-1996849, -274960)
(-1996848, 601981)
(-1996838, 1449185)
(-1996838, 1697132)
(-1996830, -387007)
(-1996829, -464844)
(-1996829, -1748498)
(-1996825, -664265)
(-1996822, -109526)
(-1996821, -604422)
(-1996815, 1344151)
(-1996810, -503934)
(-1996810, 409231)
(-1996804, -25693)
(-1996803, 1476778)
(-1996795, 1239768)
(-1996789, -82835)
(-1996778, -1241164)
(-1996778, 94664)
(-1996777, 1211290)
(-1996775, 1914354)
(-1996773, -1914630)
(-1996773, 549750)
(-1996770, -1445399)
(-1996770, 1260067)
(-1996766, -764282)
(-1996757, -1322270)
(-1996746, -746674)
(-1996746, -847053)
(-1996744, -237166)
(-1996740, 533246)
(-1996739, -412820)
(-1996731, -1072308)
(-1996730, 1439475)
(-1996728, -1007065)
(-1996728, -965334)
(-1996727, -1159118)
(-1996721, 470423)
(-1996720, -278534)
(-1996718, 1125571)
(-1996715, -173786)
(-1996714, -198752)
(-1996704, -675632)
(-1996702, -227590)
(-1996700, -164666)
(-1996698, -19791)
(-1996697, 1599064)
(-1996696, -182468)
(-1996691, -153048)
(-1996688, -807319)
(-1996681, -811100)
(-1996679, -1642289)
(-1996677, 1232667)
(-1996676, -1054419)
(-1996671, 1963933)
(-1996661, -28466)
(-1996659, 1888763)
(-1996655, 197721)
(-1996655, -1820840)
(-1996650, -1726820)
(-1996645, -876083)
(-1996630, -215775)
(-1996628, -218752)
(-1996627, -1118373)
(-1996622, -1548465)
(-1996621, -1928947)
(-1996618, 961892)
(-1996606, -688629)
(-1996605, -1952432)
(-1996602, 387104)
(-1996594, -1465016)
(-1996581, -643280)
(-1996577, 437078)
(-1996577, 349959)
(-1996573, 1813503)
(-1996570, -1737529)
(-1996570, 1373553)
(-1996564, -397832)
(-1996560, -64541)
(-1996558, 1106201)
(-1996555, -737124)
(-1996552, 1791710)
(-1996551, 760189)
(-1996546, 608187)
(-1996544, -1536733)
(-1996538, 2052)
(-1996537, -1249233)
(-1996537, -83003)
(-1996537, -1444364)
(-1996527, 1714342)
(-1996524, -858699)
(-1996524, 641880)
(-1996521, 766415)
(-1996521, -1915517)
(-1996520, 993379)
(-1996516, 1967591)
(-1996505, -1387011)
(-1996505, -1441230)
(-1996504, -1078355)
(-1996499, 1065750)
(-1996499, -1696464)
(-1996490, -7657)
(-1996487, -960017)
(-1996481, 1445805)
(-1996478, -1794922)
(-1996471, 1001146)
(-1996468, 1989681)
(-1996463, 1270701)
(-1996462, 501204)
(-1996458, -1181420)
(-1996450, -1182710)
(-1996449, 604307)
(-1996447, -231896)
(-1996437, -1668725)
(-1996435, 1640178)
(-1996430, -1223508)
(-1996430, 812886)
(-1996427, 1886907)
(-1996424, 733997)
(-1996421, -1761917)
(-1996421, -1780204)
(-1996418, 1198641)
(-1996411, -1630707)
(-1996411, 315922)
(-1996411, -954731)
(-1996410, 656361)
(-1996402, 899324)
(-1996400, -1080104)
(-1996399, -1558221)
(-1996398, -723255)
(-1996389, 1072736)
(-1996388, -914478)
(-1996384, 1622342)
(-1996383, 1225984)
(-1996365, 1263238)
(-1996364, 1925592)
(-1996359, -690164)
(-1996355, -1490398)
(-1996352, -309565)
(-1996349, 37176)
(-1996349, -1211687)
(-1996347, 1651965)
(-1996337, -596435)
(-1996333, 974205)
(-1996331, 1874371)
(-1996324, 1691152)
(-1996321, 734109)
(-1996320, 1671820)
(-1996318, -1560696)
(-1996317, -1539747)
(-1996315, 246111)
(-1996305, 69488)
(-1996302, 624290)
(-1996298, -178361)
(-1996290, 362396)
(-1996285, 524582)
(-1996281, -578831)
(-1996275, -394287)
(-1996274, 727252)
(-1996262, -80584)
(-1996261, 434531)
(-1996245, -1732559)
(-1996244, -716955)
(-1996240, 38646)
(-1996240, -1424951)
(-1996234, -65644)
(-1996233, -1124401)
(-1996220, 1034149)
(-1996214, -1934725)
(-1996214, 418796)
(-1996206, -1637620)
(-1996203, -981213)
(-1996201, 1485670)
(-1996199, 1787018)
(-1996182, -1921967)
(-1996179, 1151756)
(-1996172, 861587)
(-1996164, -293936)
(-1996164, 1662326)
(-1996152, 569546)
(-1996148, 1205354)
(-1996145, -298865)
(-1996142, 1989131)
(-1996139, -1139992)
(-1996138, -1325702)
(-1996130, -461914)
(-1996128, 306679)
(-1996115, -1729461)
(-1996113, 1981939)
(-1996112, -1553066)
(-1996110, -1960601)
(-1996110, -231554)
(-1996104, -889619)
(-1996103, -1534211)
(-1996101, 1275377)
(-1996099, 574565)
(-1996094, -749102)
(-1996094, 1048549)
(-1996091, 1029627)
(-1996080, -642533)
(-1996078, 1329258)
(-1996075, 1469881)
(-1996058, -246356)
(-1996058, -605656)
(-1996056, 1744041)
(-1996042, 411920)
(-1996040, 256918)
(-1996039, 92845)
(-1996035, -477344)
(-1996034, -1379307)
(-1996030, 890255)
(-1996028, 1748622)
(-1996025, -452375)
(-1996025, 1047428)
(-1996024, 285281)
(-1996024, 1872112)
(-1996023, -553789)
(-1996018, 1469882)
(-1996018, 1180940)
(-1996009, 1590960)
(-1996008, -1723614)
(-1996006, 10094)
(-1996003, -1418582)
(-1995996, -326439)
(-1995991, -190877)
(-1995980, -982461)
(-1995980, -1495702)
(-1995979, 738293)
(-1995974, 115982)
(-1995973, -285988)
(-1995970, -1197160)
(-1995952, -1208711)
(-1995950, -1661889)
(-1995946, 1362961)
(-1995943, -288589)
(-1995943, 1928994)
(-1995940, -1218542)
(-1995939, -1290269)
(-1995939, -1791871)
(-1995937, 1628473)
(-1995929, -1451695)
(-1995929, -1089874)
(-1995929, 970522)
(-1995921, -586855)
(-1995920, 351557)
(-1995918, 1608485)
(-1995917, -1656120)
(-1995915, -905963)
(-1995915, 637908)
(-1995915, -1517445)
(-1995915, -1335944)
(-1995911, -315969)
(-1995906, -1549092)
(-1995893, 855008)
(-1995892, 1795531)
(-1995891, 59495)
(-1995886, -1993215)
(-1995869, -1088043)
(-1995869, -247399)
(-1995865, 1354815)
(-1995862, -814322)
(-1995850, -1558100)
(-1995846, 1243820)
(-1995840, 772203)
(-1995840, 1622076)
(-1995831, 1959012)
(-1995829, 733825)
(-1995824, -176813)
(-1995824, -855071)
(-1995821, 611576)
(-1995820, 1029922)
(-1995817, 638597)
(-1995813, -228463)
(-1995812, -514771)
(-1995799, 1467536)
(-1995797, -1606785)
(-1995796, 1589594)
(-1995795, -1229144)
(-1995791, 773395)
(-1995788, -732530)
(-1995785, 1958530)
(-1995784, -420468)
(-1995782, 288318)
(-1995774, -1512410)
(-1995772, 1854289)
(-1995770, 1544888)
(-1995765, 1041959)
(-1995759, 18694)
(-1995759, -57370)
(-1995758, 1635880)
(-1995758, -692026)
(-1995755, 1176124)
(-1995743, 1506073)
(-1995736, -1832195)
(-1995736, -1444481)
(-1995735, -783599)
(-1995720, 1947024)
(-1995710, -1948)
(-1995706, 327276)
(-1995703, 94337)
(-1995702, -302943)
(-1995700, 940034)
(-1995697, 746793)
(-1995693, -1296753)
(-1995691, -865347)
(-1995684, 1334738)
(-1995684, -1199333)
(-1995681, -540172)
(-1995671, 57931)
(-1995669, 1296406)
(-1995667, -1093025)
(-1995663, 1013719)
(-1995662, -1553958)
(-1995661, -283306)
(-1995654, 571476)
(-1995654, 459823)
(-1995653, 1517924)
(-1995649, 1108626)
(-1995645, -29791)
(-1995645, 636126)
(-1995645, -464575)
(-1995641, 1850115)
(-1995639, -115047)
(-1995636, -448520)
(-1995635, 896579)
(-1995635, 1781384)
(-1995631, -104254)
(-1995629, 983285)
(-1995626, 565177)
(-1995623, 1145891)
(-1995622, 1663575)
(-1995618, -738291)
(-1995613, -1968698)
(-1995612, 1808158)
(-1995612, -848241)
(-1995607, 874350)
(-1995604, 1299361)
(-1995604, -1965564)
(-1995602, -733877)
(-1995602, -271339)
(-1995588, 602758)
(-1995579, -1580976)
(-1995577, -426985)
(-1995575, -1233158)
(-1995575, -1497580)
(-1995573, -1810483)
(-1995573, -1508622)
(-1995562, -621873)
(-1995561, -1025176)
(-1995555, -1392168)
(-1995551, -516389)
(-1995549, -1719266)
(-1995542, 1120463)
(-1995540, -1366833)
(-1995538, -1710432)
(-1995536, -78305)
(-1995533, 1216810)
(-1995528, 304091)
(-1995527, 1008459)
(-1995524, 1016686)
(-1995510, -691467)
(-1995505, -840878)
(-1995499, -221324)
(-1995494, -308478)
(-1995489, 44933)
(-1995488, -1600319)
(-1995487, -1970874)
(-1995481, 184275)
(-1995475, -1691655)
(-1995469, 19350)
(-1995447, 1110731)
(-1995447, 1444272)
(-1995441, 400102)
(-1995435, -1510788)
(-1995434, 461641)
(-1995423, 874736)
(-1995423, -485660)
(-1995422, -1949100)
(-1995422, 519468)
(-1995416, 188062)
(-1995407, 1561609)
(-1995404, 1972763)
(-1995404, -1407564)
(-1995403, -1905009)
(-1995393, -621910)
(-1995393, 1911253)
(-1995386, -1180473)
(-1995386, -620010)
(-1995381, 1536720)
(-1995376, 180307)
(-1995375, -172946)
(-1995371, 1742276)
(-1995365, -245424)
(-1995363, -327136)
(-1995355, -766517)
(-1995353, 1573448)
(-1995352, 216087)
(-1995348, 760454)
(-1995345, -442876)
(-1995343, -1057249)
(-1995335, -1615751)
(-1995332, 1787754)
(-1995329, 858089)
(-1995328, 1670098)
(-1995318, 1977834)
(-1995317, -507330)
(-1995317, -289142)
(-1995315, 384519)
(-1995312, -1596343)
(-1995309, -1244179)
(-1995308, 703169)
(-1995307, -1821484)
(-1995306, -1719839)
(-1995306, -21749)
(-1995303, 1601651)
(-1995298, 397776)
(-1995298, -566678)
(-1995288, 133580)
(-1995283, 538799)
(-1995280, 1786659)
(-1995279, -303222)
(-1995272, -394965)
(-1995269, -837710)
(-1995269, 1719375)
(-1995269, 1932634)
(-1995268, 1931510)
(-1995259, 1256594)
(-1995258, 467722)
(-1995257, -754989)
(-1995255, -952787)
