Process 7
Received total number of points (1000000)
Local number of points: 125000
(1499941, -1412395)
(1499943, 563015)
(1499952, 694216)
(1499960, 243068)
(1499965, 396430)
(1499971, 762346)
(1499971, 219036)
(1499973, 1948622)
(1499976, -518624)
(1499979, 117249)
(1499979, -1067263)
(1499982, 78974)
(1499989, -86674)
(1499997, 1490920)
(1500001, -539425)
(1500002, -989722)
(1500006, 283386)
(1500007, 1052811)
(1500009, 894402)
(1500010, 291920)
(1500011, 547212)
(1500022, 1958322)
(1500027, -609124)
(1500030, 1935435)
(1500032, -642781)
(1500035, -1468779)
(1500035, 448053)
(1500036, -376313)
(1500038, 451091)
(1500040, 1239992)
(1500042, 1580627)
(1500043, 1888436)
(1500045, 379175)
(1500053, 658638)
(1500054, 1494715)
(1500055, -457745)
(1500062, 671357)
(1500063, 1643243)
(1500067, 1028892)
(1500068, 24717)
(1500069, 1501798)
(1500070, -73233)
(1500073, 1275536)
(1500084, -1959425)
(1500085, -1604051)
(1500096, -1205226)
(1500099, -833597)
(1500117, -907617)
(1500125, 1971410)
(1500125, 722383)
(1500133, 1541754)
(1500137, -760781)
(1500138, -1045106)
(1500138, -1816088)
(1500139, -1188316)
(1500145, -1451091)
(1500157, 929371)
(1500162, 231276)
(1500164, 751786)
(1500173, 1086729)
(1500179, 1042204)
(1500184, -1773048)
(1500186, -1098881)
(1500187, -921560)
(1500192, -1705624)
(1500192, 198453)
(1500193, 5982)
(1500195, 1833515)
(1500202, -1911962)
(1500206, -1477779)
(1500213, 157275)
(1500219, -748232)
(1500222, 878921)
(1500223, 918711)
(1500223, -1427874)
(1500223, 1711785)
(1500228, 502445)
(1500229, 1944483)
(1500232, -1808812)
(1500236, 613284)
(1500243, 1067763)
(1500250, -446738)
(1500253, -546045)
(1500259, -1803511)
(1500261, -639104)
(1500262, -861928)
(1500274, -1252425)
(1500282, 996308)
(1500292, -87899)
(1500297, -71286)
(1500299, 1283018)
(1500300, 1133791)
(1500307, -649319)
(1500309, 1227438)
(1500314, 1035551)
(1500317, -694031)
(1500318, -111744)
(1500318, 538323)
(1500324, -316785)
(1500324, 17997)
(1500328, 347302)
(1500332, -272783)
(1500334, 1586947)
(1500334, -1595739)
(1500336, 1389825)
(1500338, -1777807)
(1500348, 743991)
(1500353, -717498)
(1500354, -1856094)
(1500362, 1795829)
(1500368, 502228)
(1500369, 194239)
(1500377, 1016090)
(1500377, -1090117)
(1500383, 366254)
(1500386, 1461686)
(1500387, -151554)
(1500387, -1246382)
(1500400, -1109817)
(1500405, 929014)
(1500409, 1376784)
(1500411, -1324823)
(1500412, 3017)
(1500412, 863686)
(1500413, -392884)
(1500414, -1049278)
(1500418, 270329)
(1500425, -396661)
(1500447, 930657)
(1500447, 261458)
(1500449, -1715792)
(1500449, -965930)
(1500449, 803554)
(1500454, 1211121)
(1500458, -1824242)
(1500463, 1669864)
(1500464, -1051916)
(1500465, -245417)
(1500470, 653429)
(1500471, -144479)
(1500482, -145024)
(1500487, -289591)
(1500490, -1945400)
(1500493, 1528494)
(1500496, -264132)
(1500499, 975782)
(1500500, 1187471)
(1500500, -142207)
(1500510, 1877351)
(1500519, -1135329)
(1500522, 1530533)
(1500523, 1217116)
(1500523, 1024652)
(1500524, -1406908)
(1500526, -384142)
(1500531, -360037)
(1500537, -906093)
(1500539, 603866)
(1500543, -683615)
(1500553, -407399)
(1500556, 29714)
(1500556, 1774287)
(1500559, -1812104)
(1500563, 1293469)
(1500574, 759270)
(1500589, -1769574)
(1500593, -736786)
(1500597, -373204)
(1500606, 308556)
(1500613, -962755)
(1500619, -774614)
(1500627, 595586)
(1500628, -1532504)
(1500629, 1417387)
(1500633, 105758)
(1500635, -1441694)
(1500638, -686482)
(1500639, 364182)
(1500644, 1469282)
(1500648, 1294376)
(1500655, -1265616)
(1500655, -1981908)
(1500657, -1051348)
(1500657, 1081130)
(1500658, -1440243)
(1500663, 922749)
(1500669, 1643117)
(1500670, -1675934)
(1500671, 1895757)
(1500675, 1326701)
(1500677, 316378)
(1500678, 810472)
(1500689, -577359)
(1500690, -772505)
(1500692, -390529)
(1500693, 1700053)
(1500700, -974997)
(1500710, -898668)
(1500714, 713876)
(1500714, 896433)
(1500714, 877005)
(1500715, -1495360)
(1500718, -1752935)
(1500719, -1419397)
(1500722, -1360372)
(1500728, -794383)
(1500734, -391130)
(1500734, 412101)
(1500737, -613238)
(1500738, 1112101)
(1500738, 1878164)
(1500747, -479712)
(1500751, 590814)
(1500759, -520821)
(1500770, -1631016)
(1500772, 1878560)
(1500775, -683197)
(1500777, -1140596)
(1500778, 1900171)
(1500789, 1011712)
(1500794, 450242)
(1500797, -513524)
(1500800, -1189533)
(1500804, -295063)
(1500807, 208931)
(1500809, -880770)
(1500820, -1703849)
(1500822, 966485)
(1500824, 113228)
(1500825, 373691)
(1500826, 174785)
(1500831, 1490516)
(1500832, 1674038)
(1500839, -899727)
(1500840, 134093)
(1500840, 1319561)
(1500841, 94392)
(1500841, 1631606)
(1500842, 585030)
(1500847, -1781939)
(1500850, 1515653)
(1500851, -480631)
(1500857, -1730750)
(1500858, 750346)
(1500862, 921610)
(1500863, 899358)
(1500868, -322443)
(1500875, -808704)
(1500875, 1826607)
(1500876, -1892274)
(1500878, 559576)
(1500880, 1332653)
(1500882, -1216650)
(1500882, 1128215)
(1500895, 613217)
(1500897, 27487)
(1500898, -257439)
(1500900, 1839031)
(1500905, 1704716)
(1500917, -907421)
(1500920, -1694504)
(1500924, 1009791)
(1500924, -1305631)
(1500925, 886181)
(1500931, -1052094)
(1500934, -74129)
(1500935, 615971)
(1500945, 583524)
(1500947, -1430176)
(1500952, 1958840)
(1500953, -1183461)
(1500955, 172565)
(1500955, 1525865)
(1500957, -1159999)
(1500960, -10249)
(1500961, -1992295)
(1500965, 470938)
(1500973, -1623021)
(1500981, -1516083)
(1500982, 742984)
(1500984, -1163624)
(1500985, 1630383)
(1500994, 1654945)
(1500997, -1265446)
(1500998, 1749164)
(1500999, -1882685)
(1501003, 1200556)
(1501006, 1716139)
(1501008, 1307527)
(1501010, 857330)
(1501018, -163254)
(1501023, -102800)
(1501025, 625758)
(1501026, 1159297)
(1501028, -240197)
(1501029, -838253)
(1501030, 1374354)
(1501032, 194959)
(1501059, 33819)
(1501060, -790047)
(1501061, -21183)
(1501070, 1324967)
(1501071, -1709454)
(1501079, 34984)
(1501088, -384549)
(1501090, -130648)
(1501090, -323760)
(1501091, 29841)
(1501092, 1889194)
(1501095, -1688421)
(1501103, -34544)
(1501105, -1596548)
(1501110, -1638095)
(1501112, -1273941)
(1501117, -1671577)
(1501120, -1192152)
(1501121, 30886)
(1501122, -1376750)
(1501128, 1606874)
(1501136, -949447)
(1501139, -117163)
(1501140, 1573818)
(1501142, 1291385)
(1501144, 1159872)
(1501146, -1567421)
(1501151, 743627)
(1501156, -749194)
(1501156, -1659496)
(1501161, 373277)
(1501162, 359938)
(1501163, 1180007)
(1501171, 324675)
(1501173, -458313)
(1501182, 911596)
(1501184, -1483755)
(1501185, -862221)
(1501186, 1020644)
(1501191, -44302)
(1501193, -792509)
(1501195, -826571)
(1501198, -1166703)
(1501199, 1397747)
(1501212, 986055)
(1501212, -829732)
(1501213, 1304689)
(1501219, -1020756)
(1501225, 1880875)
(1501231, -1157904)
(1501237, 1979102)
(1501239, 163932)
(1501241, 1125385)
(1501244, -251430)
(1501247, -1670343)
(1501248, 1250517)
(1501254, -1554005)
(1501257, -927431)
(1501257, 1724512)
(1501259, 385282)
(1501261, -847151)
(1501262, -1728676)
(1501264, -722102)
(1501269, 1374177)
(1501275, -531645)
(1501281, 1249906)
(1501283, -1474962)
(1501288, -1488487)
(1501292, 1855963)
(1501299, -1441518)
(1501303, 428019)
(1501305, 785180)
(1501306, -1854609)
(1501308, -850727)
(1501310, -321359)
(1501334, -882)
(1501337, -10068)
(1501367, 1298942)
(1501382, 1035669)
(1501388, -362584)
(1501391, -1635893)
(1501402, 1488454)
(1501407, 184888)
(1501408, -672212)
(1501411, 729541)
(1501415, -837467)
(1501419, 1928739)
(1501426, -416066)
(1501426, 123586)
(1501427, 1021431)
(1501430, -934316)
(1501431, 619604)
(1501436, 104051)
(1501438, -1347970)
(1501438, 899253)
(1501440, -1527100)
(1501443, 1491281)
(1501448, -242350)
(1501467, 1712410)
(1501471, -1553438)
(1501474, 723303)
(1501475, -1588396)
(1501478, 821690)
(1501481, 198293)
(1501482, -385070)
(1501495, -1151978)
(1501503, -35619)
(1501510, 1012432)
(1501515, -563561)
(1501517, -1185562)
(1501518, -1786541)
(1501521, -1050840)
(1501529, 1301352)
(1501531, 1498552)
(1501531, 1009144)
(1501535, -430326)
(1501536, 1504124)
(1501540, -676875)
(1501540, -1145151)
(1501548, 1125415)
(1501550, -1215363)
(1501550, -1552125)
(1501557, 6356)
(1501560, 975228)
(1501562, 1164030)
(1501563, -1553772)
(1501568, 644337)
(1501574, 231431)
(1501574, -596782)
(1501583, 1795370)
(1501587, 1171816)
(1501588, 357700)
(1501590, -1753333)
(1501591, 1130288)
(1501598, 706206)
(1501605, 1650710)
(1501615, 1808286)
(1501617, -1123020)
(1501631, -1377115)
(1501632, -461055)
(1501633, 1808430)
(1501633, 1363498)
(1501635, -44115)
(1501647, 1814749)
(1501650, -465241)
(1501650, 875070)
(1501656, 502066)
(1501658, -322022)
(1501658, 1178067)
(1501659, -943949)
(1501661, -503861)
(1501664, -1996728)
(1501668, 205930)
(1501673, -689431)
(1501673, 1611057)
(1501681, -1973665)
(1501684, 584915)
(1501686, 245421)
(1501688, -1609842)
(1501689, 983358)
(1501690, 314209)
(1501691, -1298549)
(1501694, -1382385)
(1501702, 1171239)
(1501708, -1164965)
(1501718, -367930)
(1501724, 353155)
(1501729, -1972483)
(1501731, -1212167)
(1501732, -1875498)
(1501737, 234704)
(1501738, 1894174)
(1501739, -821323)
(1501746, -1318603)
(1501754, 1658651)
(1501758, 1396784)
(1501761, -1773513)
(1501764, -716581)
(1501766, -1493059)
(1501768, -1377522)
(1501768, 545570)
(1501772, -1706031)
(1501774, 1333073)
(1501774, 441097)
(1501776, 791074)
(1501778, 347995)
(1501780, 691703)
(1501784, -1545809)
(1501789, -1688424)
(1501798, 1782019)
(1501799, -1452812)
(1501799, -1444522)
(1501802, -200361)
(1501804, -1838919)
(1501808, 347042)
(1501824, -152272)
(1501834, 1234964)
(1501837, 1803272)
(1501837, -400197)
(1501844, 410941)
(1501845, -1448991)
(1501846, 1345918)
(1501852, 297145)
(1501870, -1867420)
(1501874, -1739457)
(1501876, 851122)
(1501878, -57590)
(1501882, -1504876)
(1501884, 1835430)
(1501885, -793214)
(1501886, 474710)
(1501892, 1775217)
(1501895, 1107818)
(1501897, -1492523)
(1501901, 1807305)
(1501903, -390658)
(1501907, -1191800)
(1501909, -1959417)
(1501909, -1139908)
(1501910, -329517)
(1501915, 1218417)
(1501916, -1124712)
(1501918, 1865550)
(1501921, 416176)
(1501926, -1023282)
(1501931, -636932)
(1501940, -1451797)
(1501943, -1017895)
(1501965, -449917)
(1501966, 153893)
(1501966, -122583)
(1501968, 1914710)
(1501970, 431008)
(1501970, -244158)
(1501974, -329114)
(1501987, -1063309)
(1501988, -117119)
(1501989, -322849)
(1501991, 1674180)
(1501993, 125893)
(1502003, -1667286)
(1502008, -543716)
(1502011, 1427082)
(1502012, 768125)
(1502015, 1380860)
(1502016, 104164)
(1502020, -127277)
(1502021, 991781)
(1502022, 1120080)
(1502024, -789012)
(1502034, -267151)
(1502038, 1473946)
(1502044, 156759)
(1502044, -1851149)
(1502046, -1187594)
(1502047, -1422777)
(1502050, 814022)
(1502050, 1846608)
(1502059, -532847)
(1502060, 1372945)
(1502063, 1084113)
(1502066, -817508)
(1502066, -925989)
(1502073, 760101)
(1502073, -1501345)
(1502076, -1990128)
(1502080, -79583)
(1502084, 1056852)
(1502090, 534929)
(1502093, 427597)
(1502099, 453555)
(1502099, -1103908)
(1502104, 1731168)
(1502107, 1166884)
(1502123, -1868717)
(1502123, 576292)
(1502125, 540172)
(1502128, -244638)
(1502129, -610626)
(1502130, 1645303)
(1502130, 10022)
(1502133, 1972094)
(1502133, -580406)
(1502135, 683635)
(1502142, -582928)
(1502142, -501017)
(1502148, -705255)
(1502164, 581101)
(1502165, 1179295)
(1502166, 143974)
(1502168, -267244)
(1502170, -1206839)
(1502177, -265524)
(1502178, 635388)
(1502184, -1701055)
(1502185, -930463)
(1502185, -595792)
(1502205, 1130093)
(1502212, 1196865)
(1502216, 1802404)
(1502216, -364930)
(1502218, -449231)
(1502221, -1789793)
(1502223, -1084558)
(1502224, 1782488)
(1502224, 1978629)
(1502225, -1773050)
(1502230, -365146)
(1502233, 1220924)
(1502235, -536885)
(1502235, -590023)
(1502235, 73151)
(1502240, 273453)
(1502240, -636087)
(1502241, -170454)
(1502250, -914577)
(1502254, -675831)
(1502254, -393461)
(1502255, -1675470)
(1502259, -1875183)
(1502265, 559249)
(1502266, -1087197)
(1502267, 1632122)
(1502269, 759587)
(1502270, 631693)
(1502272, 1650246)
(1502273, 498773)
(1502274, -3592)
(1502278, -9697)
(1502278, -1251218)
(1502280, 1565083)
(1502284, 124431)
(1502288, 492186)
(1502291, -1948543)
(1502296, -178226)
(1502298, -592865)
(1502299, -1982727)
(1502301, 1427512)
(1502306, 1561442)
(1502307, -657056)
(1502308, -57183)
(1502320, -914075)
(1502324, -1518220)
(1502325, -1119108)
(1502329, -707624)
(1502332, -1473196)
(1502334, -572566)
(1502336, -1458303)
(1502336, -898259)
(1502337, 32694)
(1502346, -1078965)
(1502350, -270723)
(1502351, -1692213)
(1502363, -1214084)
(1502363, -1225118)
(1502366, 1048763)
(1502367, -1976669)
(1502391, 1410522)
(1502392, -1509249)
(1502397, -1511228)
(1502398, -394021)
(1502414, 1594591)
(1502414, -1117542)
(1502417, -599923)
(1502419, 1646730)
(1502420, 650303)
(1502421, 1468784)
(1502422, -569845)
(1502438, -305210)
(1502441, -352672)
(1502445, 1091501)
(1502447, 711926)
(1502448, 1666477)
(1502448, 450808)
(1502448, 959871)
(1502455, -1610695)
(1502460, 75759)
(1502461, 1083693)
(1502461, -700538)
(1502468, 145829)
(1502481, -960570)
(1502482, -1354977)
(1502491, 1240784)
(1502492, -359261)
(1502501, -1717130)
(1502510, 171197)
(1502513, 1636130)
(1502515, 1841874)
(1502518, 1792741)
(1502520, -1123070)
(1502520, -1608090)
(1502523, -1449327)
(1502531, 157931)
(1502535, -328977)
(1502537, 79122)
(1502540, -748709)
(1502542, -573985)
(1502542, 1723238)
(1502543, 1481942)
(1502544, -1973953)
(1502551, 1123752)
(1502556, -742944)
(1502566, 627252)
(1502573, 1242538)
(1502586, 1269856)
(1502592, -163158)
(1502594, -1927705)
(1502594, 1246968)
(1502596, -1525068)
(1502603, -1386014)
(1502603, 514266)
(1502604, 182586)
(1502604, 764915)
(1502604, -965191)
(1502609, 1631509)
(1502610, -1651025)
(1502616, -65416)
(1502616, -1642915)
(1502623, -1597155)
(1502625, -1884525)
(1502637, -98321)
(1502654, -1119715)
(1502667, 4180)
(1502668, -1185669)
(1502674, -403901)
(1502676, -1116187)
(1502679, -1089861)
(1502681, -676304)
(1502687, -1878724)
(1502697, -1269497)
(1502700, -1460696)
(1502709, 1128196)
(1502716, -817317)
(1502724, 1848462)
(1502725, -1479591)
(1502732, -1279060)
(1502733, -1132194)
(1502741, -368075)
(1502746, -1785931)
(1502746, 1183833)
(1502746, 1329698)
(1502748, 1199216)
(1502751, 1003049)
(1502762, 1027305)
(1502765, 1135173)
(1502769, -827753)
(1502771, 1567394)
(1502776, -1902485)
(1502779, 876611)
(1502783, 1714957)
(1502786, 43003)
(1502794, 43564)
(1502795, 127570)
(1502805, -100397)
(1502810, 80649)
(1502812, -854818)
(1502819, -1352861)
(1502821, 1385578)
(1502836, 1514808)
(1502841, -1373479)
(1502843, -1782488)
(1502849, 962038)
(1502851, 443483)
(1502853, -1129350)
(1502853, -1925221)
(1502857, -651149)
(1502860, -255087)
(1502862, -121852)
(1502873, 936830)
(1502875, -467976)
(1502877, -815964)
(1502885, -1876720)
(1502885, -1531475)
(1502885, -1778326)
(1502890, 124162)
(1502897, 1653026)
(1502904, -967058)
(1502904, -1605479)
(1502907, -548525)
(1502915, 1822329)
(1502919, 1460451)
(1502921, 670583)
(1502924, 541696)
(1502925, -374956)
(1502927, 880323)
(1502928, 514749)
(1502931, 494587)
(1502931, -698914)
(1502939, -469025)
(1502942, 1794806)
(1502947, 739594)
(1502949, 1358684)
(1502955, 537697)
(1502955, 452682)
(1502955, -681785)
(1502957, 179184)
(1502966, 317189)
(1502974, -521701)
(1502984, 265255)
(1502984, -1766954)
(1502986, 125553)
(1502986, 1604234)
(1502987, -254476)
(1502990, 1418123)
(1502994, 1601597)
(1503001, 606169)
(1503007, -1146203)
(1503007, 508049)
(1503009, -1598060)
(1503009, -1531272)
(1503011, -705415)
(1503026, -402854)
(1503032, 1223915)
(1503033, 58233)
(1503041, 1347320)
(1503045, -1169977)
(1503047, 1354958)
(1503048, -629813)
(1503049, -602432)
(1503052, 694982)
(1503055, 585275)
(1503055, -389598)
(1503068, 517356)
(1503077, -872951)
(1503080, -219628)
(1503098, 1097790)
(1503098, -74023)
(1503104, -1264065)
(1503110, 1595917)
(1503111, 1888726)
(1503121, -1533606)
(1503123, 1990221)
(1503125, -152764)
(1503139, 265758)
(1503142, 1655355)
(1503143, -1834075)
(1503152, -1632012)
(1503156, -185009)
(1503156, 821449)
(1503156, 222483)
(1503157, -1925468)
(1503158, -1320343)
(1503161, 160245)
(1503167, -1183281)
(1503172, 994197)
(1503175, -955572)
(1503178, 1376863)
(1503183, 1898267)
(1503184, -273149)
(1503187, -1231392)
(1503189, -1401520)
(1503189, -1287041)
(1503196, 1626837)
(1503200, 196558)
(1503204, -392914)
(1503206, -551324)
(1503207, -802176)
(1503210, 384635)
(1503212, 1181625)
(1503213, 1796786)
(1503220, -1677725)
(1503223, -716011)
(1503223, -951833)
(1503226, -1203061)
(1503228, -1336993)
(1503228, 1749206)
(1503230, 834369)
(1503232, -29888)
(1503232, 1221531)
(1503238, -419371)
(1503245, 1841757)
(1503245, 86813)
(1503247, 1136143)
(1503249, -1981867)
(1503250, 527564)
(1503254, 1081058)
(1503260, -1944559)
(1503262, -838966)
(1503266, 1602553)
(1503268, 949421)
(1503271, 111921)
(1503272, -1228235)
(1503272, 670818)
(1503273, 672651)
(1503275, -993517)
(1503282, -1528658)
(1503285, 968483)
(1503287, 1066753)
(1503288, -389866)
(1503289, 579395)
(1503292, 1394268)
(1503295, 317025)
(1503296, -1734423)
(1503298, -1816776)
(1503300, 1286915)
(1503301, -47103)
(1503306, 1961606)
(1503326, -1311853)
(1503330, 1080988)
(1503331, 842246)
(1503333, -1604327)
(1503333, -706384)
(1503336, -532933)
(1503347, 1834032)
(1503347, -580560)
(1503349, -1542766)
(1503351, -1817448)
(1503353, 927367)
(1503359, -1932987)
(1503371, 1036983)
(1503376, -1497480)
(1503378, 54916)
(1503381, -336582)
(1503388, -177911)
(1503389, 1500228)
(1503394, 698913)
(1503394, 1153161)
(1503397, -315271)
(1503399, -1690466)
(1503403, -1233095)
(1503404, 814508)
(1503409, -1881871)
(1503412, 1795825)
(1503416, 613266)
(1503433, 1101421)
(1503433, 1286885)
(1503444, -691076)
(1503447, -417615)
(1503449, 1153651)
(1503454, 435343)
(1503457, -1678818)
(1503462, -369573)
(1503470, 1683401)
(1503471, -1398762)
(1503476, -534426)
(1503487, 1806141)
(1503492, 954853)
(1503493, -1881765)
(1503496, -483206)
(1503496, 1602371)
(1503506, 1230585)
(1503507, 206791)
(1503507, 469468)
(1503512, 211443)
(1503514, -1252726)
(1503514, 1181029)
(1503523, -517244)
(1503523, 68223)
(1503527, -663371)
(1503531, 1866593)
(1503533, 449488)
(1503535, -538144)
(1503536, 1576205)
(1503537, 816819)
(1503539, 320848)
(1503544, -1471241)
(1503550, -1643797)
(1503555, -1930929)
(1503555, 1065475)
(1503556, -1633965)
(1503558, 780927)
(1503561, 1883707)
(1503567, -343398)
(1503582, 403694)
(1503585, 1340585)
(1503585, -1774358)
(1503586, -1181407)
(1503595, -1495814)
(1503596, 1208301)
(1503600, -1069518)
(1503601, 736041)
(1503602, 290633)
(1503603, -890054)
(1503608, 1216521)
(1503615, 1051181)
(1503616, 898379)
(1503620, 1786467)
(1503621, -1014318)
(1503626, 147058)
(1503628, 516099)
(1503630, 117201)
(1503634, 1861476)
(1503635, -456633)
(1503637, -1941459)
(1503643, 24074)
(1503643, -1405962)
(1503646, 1083440)
(1503646, -644357)
(1503647, -697899)
(1503648, 1427519)
(1503652, -895362)
(1503652, 229210)
(1503654, -1389376)
(1503655, -1698787)
(1503660, 299676)
(1503668, -1692459)
(1503674, 166558)
(1503676, -91166)
(1503696, -1097473)
(1503698, -1265849)
(1503705, -450186)
(1503713, 1993060)
(1503723, -1438899)
(1503724, -385550)
(1503733, 1364895)
(1503734, -630529)
(1503736, 1788345)
(1503740, -781252)
(1503744, 1689550)
(1503747, 116002)
(1503749, -1626539)
(1503749, -1074473)
(1503758, -887727)
(1503763, -1798831)
(1503763, -549513)
(1503767, -436871)
(1503779, -609129)
(1503784, -639559)
(1503784, -1911354)
(1503792, -1330824)
(1503794, -1318999)
(1503796, 1197779)
(1503800, -160395)
(1503812, -75047)
(1503814, 1103398)
(1503816, -1917071)
(1503817, 822438)
(1503823, -840782)
(1503829, 128768)
(1503840, 779800)
(1503842, 1720707)
(1503842, -1480572)
(1503856, 509559)
(1503857, 1689822)
(1503861, -729244)
(1503861, -385107)
(1503867, -562888)
(1503869, 1863280)
(1503871, 898013)
(1503873, 589579)
(1503878, -1587545)
(1503885, 1706976)
(1503887, 1889524)
(1503889, 1492492)
(1503892, 1581069)
(1503899, 205976)
(1503907, 1608650)
(1503907, 873490)
(1503909, -915077)
(1503914, -1595113)
(1503919, 1198436)
(1503921, -566325)
(1503926, 85024)
(1503932, 399524)
(1503933, 263534)
(1503934, 1814276)
(1503945, -1811789)
(1503948, 24412)
(1503948, -1547379)
(1503951, -54232)
(1503954, 733486)
(1503958, -840528)
(1503961, 1802372)
(1503967, -1396246)
(1503969, -1107946)
(1503970, 1353640)
(1503970, -317237)
(1503972, -892719)
(1503974, -1384163)
(1503975, -1754228)
(1503977, 34206)
(1503997, 298086)
(1503998, 500754)
(1503999, 139751)
(1503999, 324719)
(1504011, 1304762)
(1504014, -1068174)
(1504028, 1694944)
(1504040, 1936240)
(1504041, 274609)
(1504044, 748440)
(1504046, -1556575)
(1504046, 1082414)
(1504050, 1316785)
(1504064, 1120179)
(1504071, 1682794)
(1504080, -1362437)
(1504090, 987938)
(1504090, -1886670)
(1504099, -815098)
(1504101, -976899)
(1504104, 918695)
(1504104, -963827)
(1504112, -232105)
(1504115, -1664029)
(1504119, -825512)
(1504120, -75364)
(1504121, 1661483)
(1504122, -1903524)
(1504123, 1082979)
(1504139, -1687649)
(1504144, -929865)
(1504149, 1631138)
(1504150, 1521063)
(1504150, -543228)
(1504155, -1505835)
(1504158, 106312)
(1504160, 1735472)
(1504167, -1646346)
(1504172, -526917)
(1504176, 498252)
(1504177, 54114)
(1504182, -1305710)
(1504187, 1324890)
(1504189, 1219891)
(1504190, 1170437)
(1504193, 819021)
(1504195, 1566155)
(1504195, -1269964)
(1504197, -688577)
(1504200, 293677)
(1504200, 4234)
(1504202, -1310106)
(1504204, 24932)
(1504205, 1931302)
(1504216, 473216)
(1504219, 163544)
(1504221, -1565009)
(1504223, -1513524)
(1504224, -1812811)
(1504226, -65561)
(1504231, -517128)
(1504231, 201340)
(1504231, -350228)
(1504236, -1716233)
(1504240, 1384357)
(1504248, 285092)
(1504250, -1905786)
(1504250, -779190)
(1504250, 1305447)
(1504252, -1668487)
(1504253, -27935)
(1504261, -1398488)
(1504266, -1832321)
(1504267, 1702604)
(1504267, -891312)
(1504270, -686627)
(1504277, 728058)
(1504278, 684219)
(1504283, -755430)
(1504283, -899860)
(1504283, 11507)
(1504287, 303761)
(1504292, 192290)
(1504294, 1005814)
(1504302, 350154)
(1504311, 1626623)
(1504324, 853278)
(1504328, -457161)
(1504330, -1855044)
(1504333, 1256698)
(1504333, -1363984)
(1504340, 1666834)
(1504342, -274160)
(1504343, -1103275)
(1504347, 1692201)
(1504360, 98965)
(1504365, 1515816)
(1504377, 84370)
(1504389, 1621009)
(1504389, 1997602)
(1504391, 1903893)
(1504393, -1275475)
(1504396, 1766292)
(1504404, -992467)
(1504408, -491007)
(1504408, -715870)
(1504416, -1409806)
(1504425, 1019967)
(1504426, 419035)
(1504429, 1557047)
(1504430, 1010895)
(1504431, -1518021)
(1504434, -1645451)
(1504445, 1241286)
(1504448, -1751494)
(1504450, -349548)
(1504450, 1048489)
(1504456, -1867173)
(1504458, 1138010)
(1504461, -422942)
(1504462, -273034)
(1504467, 108595)
(1504467, -1581405)
(1504476, 993431)
(1504477, -1307627)
(1504489, -1392138)
(1504497, -1288620)
(1504497, 260062)
(1504506, 1176086)
(1504507, 1459812)
(1504511, -1062002)
(1504523, 1676774)
(1504525, 524093)
(1504526, -1580582)
(1504537, -1699727)
(1504541, 660269)
(1504543, -1590312)
(1504546, -437530)
(1504546, -1599427)
(1504547, -867407)
(1504547, -1517111)
(1504548, 1722083)
(1504550, 1123270)
(1504555, 1484198)
(1504556, -622756)
(1504556, -1189361)
(1504566, -1853280)
(1504566, -1766970)
(1504570, -227704)
(1504572, -552862)
(1504575, 1635961)
(1504579, -1803984)
(1504582, 625892)
(1504586, -1088472)
(1504587, 245149)
(1504593, -191809)
(1504596, -1858698)
(1504599, -194490)
(1504604, -72421)
(1504604, -1090611)
(1504606, 1251442)
(1504606, 266)
(1504608, -711366)
(1504610, 819102)
